browser,browser_version,city,commentId,commentMessage,contentId,contentName,contentType,created,currentSpaceId,current_url,device,distinct_id,errorStateCode,event,event_1,feedItemActorId,feedItemActorType,feedItemDescription,feedItemId,feedItemTargetType,feedItemTargetTypeId,feedItemVerbId,hasFinishedOnboarding,hasSetPassword,id,initial_referrer,initial_referring_domain,lib_version,mediaDescription,mediaProviderName,mediaProviderUrl,mediaTitle,mediaType,mediaUrl,mp_country_code,mp_lib,name,notificationActorId,notificationActorType,notificationDescription,notificationId,notificationTargetType,notificationTargetTypeId,notificationVerbId,os,path,postId,postMessage,referrer,referrer.1,referring_domain,region,screen,screen_height,screen_width,search,spaceId,space_1,time,time_1,title,topic,topicId,topicName,updatedAt,url,usingStandaloneApp,utmTargetURL,utm_medium,utm_source
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Opened drop down menu for feed item,Opened drop down menu for feed item,5693844d2bea66f99e5af2e6,ETUser,"{'object': {'commentThreadId': '5698d59f4c36f737d6ad266c', 'commentsCount': 0, 'id': '5698d59f2fb0de2600f22114', 'contentType': 'file', 'name': 'Follow the crowd.png', 'deletedAt': None, 'updatedAt': '2016-01-15T12:18:55', 'noun': 'file', 'displayName': 'Follow the crowd.png', 'createdAt': '2016-01-15T12:18:55', 'revisionId': '5698d59f2fb0de2600f22113', 'topics': [{'revisionId': '5695059a91da2d2300566f1d', 'name': 'Beskjeder, kun fra Nina', 'slug': 'beskjeder-kun-fra-nina', 'id': '5693c208d108fc24008de13b', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'article': 'a', 'session': {'permissions': {'canCreate': True, 'canUpdate': True, 'canComment': True, 'canDelete': True, 'canDownload': True}}, 'owner': {'firstName': 'Nina', 'id': '5693844d2bea66f99e5af2e6', 'lastName': 'Ronæs', 'email': 'nina.ronas@bi.no'}, 'payload': {'s3FilePreviewKey': '5698d59a2fb0de2600f22040/Happy boys.png', 's3FileKey': '5698d59a2fb0de2600f22040/Happy boys.png', 'uploadRequestId': '5698d59a2fb0de2600f22040', 'fileName': 'Happy boys.png', 'message': 'Takk for godt engasjement i første forelesning i går! Flotte bilder sendte dere også inn! Fortsett med å holde engasjementet oppe!', 'mimeType': 'image/png'}, 'ownerId': '5693844d2bea66f99e5af2e6'}, 'actors': [{'lastName': 'Ronæs', '$$hashKey': 'object:2258', 'id': '5693844d2bea66f99e5af2e6', 'phone': '46410446', 'hasFinishedOnboarding': True, 'firstName': 'Nina', 'updatedAt': {}, 'email': 'nina.ronas@bi.no', 'createdAt': {}, 'displayName': 'Nina Ronæs', 'hasSetPassword': True}], 'target': {'noun': 'space', 'ownerId': '569368472bea66f99e5af2a5', 'id': '569384db2bea66f99e5af2e7', 'preposition': 'in', 'article': 'a', 'title': 'MRK3480 Forbrukeratferd', 'topics': [{'revisionId': '5695059a91da2d2300566f1d', 'name': 'Beskjeder, kun fra Nina', 'slug': 'beskjeder-kun-fra-nina', 'id': '5693c208d108fc24008de13b', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '5693d8a316e0a927006261d3', 'name': 'Kursinformasjon', 'slug': 'kursinformasjon1272', 'id': '5693c252d108fc24008de142', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1243929524005287de', 'name': 'Forbrukeratferd', 'slug': 'forbrukeratferd', 'id': '5693c25b16e0a927006257d5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1e8b0c7f2700042228', 'name': 'Beslutninger', 'slug': 'beslutninger358', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '569505bb6ccbf42600dda621', 'name': 'Faglige spørsmål?', 'slug': 'faglige-sporsmal', 'id': '569505bb6ccbf42600dda622', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56976cec8b0c7f2700041dee', 'name': 'Foiler til hvert kapittel', 'slug': 'foiler-til-hvert-kapittel', 'id': '56976cb88b0c7f2700041dc5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'rootId': '569384db2bea66f99e5af2e7', 'displayName': 'MRK3480 Forbrukeratferd'}, 'verb': {'pastSimple': 'uploaded', 'verb': 'upload'}}",5698d59f2fb0de2600f22124,Space,569384db2bea66f99e5af2e7,upload,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452860779,2016-01-15 13:26:19,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,5698d59f2fb0de2600f22114,Follow the crowd.png,file,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Deleted content,Deleted content,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452860782,2016-01-15 13:26:22,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Selected topic,Selected topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452860784,2016-01-15 13:26:24,,beskjeder-kun-fra-nina,5693c208d108fc24008de13b,"Beskjeder, kun fra Nina",2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Uploaded file,Uploaded file,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452860798,2016-01-15 13:26:38,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,forbinder m fadferd oh1.png,file,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Created content,Created content,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452860804,2016-01-15 13:26:44,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Opened drop down menu for feed item,Opened drop down menu for feed item,5693844d2bea66f99e5af2e6,ETUser,"{'object': {'commentThreadId': '5698d7734c36f737d6ad279a', 'commentsCount': 0, 'id': '5698d7732fb0de2600f22706', 'contentType': 'file', 'name': 'forbinder m fadferd oh1.png', 'deletedAt': None, 'updatedAt': '2016-01-15T12:26:43', 'noun': 'file', 'displayName': 'forbinder m fadferd oh1.png', 'createdAt': '2016-01-15T12:26:43', 'revisionId': '5698d7732fb0de2600f22705', 'topics': [{'revisionId': '5695059a91da2d2300566f1d', 'name': 'Beskjeder, kun fra Nina', 'slug': 'beskjeder-kun-fra-nina', 'id': '5693c208d108fc24008de13b', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'article': 'a', 'session': {'permissions': {'canCreate': True, 'canUpdate': True, 'canComment': True, 'canDelete': True, 'canDownload': True}}, 'owner': {'firstName': 'Nina', 'id': '5693844d2bea66f99e5af2e6', 'lastName': 'Ronæs', 'email': 'nina.ronas@bi.no'}, 'payload': {'s3FilePreviewKey': '5698d76d2fb0de2600f226dd/forbinder m fadferd oh1.png', 's3FileKey': '5698d76d2fb0de2600f226dd/forbinder m fadferd oh1.png', 'uploadRequestId': '5698d76d2fb0de2600f226dd', 'fileName': 'forbinder m fadferd oh1.png', 'message': 'Takk for godt engasjement i første forelesning i går! Flotte bilder sendte dere også inn! Fortsett med å holde engasjementet oppe!', 'mimeType': 'image/png'}, 'ownerId': '5693844d2bea66f99e5af2e6'}, 'actors': [{'lastName': 'Ronæs', '$$hashKey': 'object:2390', 'id': '5693844d2bea66f99e5af2e6', 'phone': '46410446', 'hasFinishedOnboarding': True, 'firstName': 'Nina', 'updatedAt': {}, 'email': 'nina.ronas@bi.no', 'createdAt': {}, 'displayName': 'Nina Ronæs', 'hasSetPassword': True}], 'target': {'noun': 'space', 'ownerId': '569368472bea66f99e5af2a5', 'id': '569384db2bea66f99e5af2e7', 'preposition': 'in', 'article': 'a', 'title': 'MRK3480 Forbrukeratferd', 'topics': [{'revisionId': '5695059a91da2d2300566f1d', 'name': 'Beskjeder, kun fra Nina', 'slug': 'beskjeder-kun-fra-nina', 'id': '5693c208d108fc24008de13b', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '5693d8a316e0a927006261d3', 'name': 'Kursinformasjon', 'slug': 'kursinformasjon1272', 'id': '5693c252d108fc24008de142', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1243929524005287de', 'name': 'Forbrukeratferd', 'slug': 'forbrukeratferd', 'id': '5693c25b16e0a927006257d5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56977f1e8b0c7f2700042228', 'name': 'Beslutninger', 'slug': 'beslutninger358', 'id': '5693c262d108fc24008de149', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '569505bb6ccbf42600dda621', 'name': 'Faglige spørsmål?', 'slug': 'faglige-sporsmal', 'id': '569505bb6ccbf42600dda622', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}, {'revisionId': '56976cec8b0c7f2700041dee', 'name': 'Foiler til hvert kapittel', 'slug': 'foiler-til-hvert-kapittel', 'id': '56976cb88b0c7f2700041dc5', 'ownerId': '5693844d2bea66f99e5af2e6', 'deletedAt': None, 'updatedAt': {}, 'createdAt': {}}], 'rootId': '569384db2bea66f99e5af2e7', 'displayName': 'MRK3480 Forbrukeratferd'}, 'verb': {'pastSimple': 'uploaded', 'verb': 'upload'}}",5698d7742fb0de2600f22716,Space,569384db2bea66f99e5af2e7,upload,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452860815,2016-01-15 13:26:55,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,5698d7732fb0de2600f22706,forbinder m fadferd oh1.png,file,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Saved changes,Saved changes,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452860838,2016-01-15 13:27:18,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,5698d7732fb0de2600f22706,forbinder m fadferd oh1.png,file,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/contents/view?contentId=5698d7732fb0de2600f22706,,5693844d2bea66f99e5af2e6,,Viewed content,Viewed content,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,content,900,1600,,,MRK3480 Forbrukeratferd,1452860838,2016-01-15 13:27:18,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/contents/view Page,Viewed content/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/contents/view,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,Rogaland Fylke,content,900,1600,,,MRK3480 Forbrukeratferd,1452860838,2016-01-15 13:27:18,Trive - Master anything,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/contents/view?contentId=5698d7732fb0de2600f22706,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/contents/view,,,,,,Rogaland Fylke,feed,900,1600,?contentId=5698d7732fb0de2600f22706,,MRK3480 Forbrukeratferd,1452860842,2016-01-15 13:27:22,Trive - Master anything,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/contents/view?contentId=5698d7732fb0de2600f22706,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Logged in,Logged in,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452869761,2016-01-15 15:56:01,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452869761,2016-01-15 15:56:01,Trive - Master anything,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452871837,2016-01-15 16:30:37,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452871837,2016-01-15 16:30:37,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,False,,,
Chrome,47.0,Stavanger,,,5698d7732fb0de2600f22706,forbinder m fadferd oh1.png,file,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//contents/view?contentId=5698d7732fb0de2600f22706,,5693844d2bea66f99e5af2e6,,Viewed content,Viewed content,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,content,900,1600,,,MRK3480 Forbrukeratferd,1452872037,2016-01-15 16:33:57,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//contents/view Page,Viewed content/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//contents/view,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,Rogaland Fylke,content,900,1600,,,MRK3480 Forbrukeratferd,1452872037,2016-01-15 16:33:57,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872041,2016-01-15 16:34:01,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872051,2016-01-15 16:34:11,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Selected topic,Selected topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872159,2016-01-15 16:35:59,,all,5693c208d108fc24008de13b,"Beskjeder, kun fra Nina",2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872159,2016-01-15 16:35:59,Trive - Master anything,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Selected topic,Selected topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872231,2016-01-15 16:37:11,,beskjeder-kun-fra-nina,5693c208d108fc24008de13b,"Beskjeder, kun fra Nina",2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Selected all topics,Selected all topics,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872232,2016-01-15 16:37:12,,beskjeder-kun-fra-nina,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872232,2016-01-15 16:37:12,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics/beskjeder-kun-fra-nina/feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Logged in,Logged in,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872239,2016-01-15 16:37:19,,all,,,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics//feed Page,Viewed feed/all,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872239,2016-01-15 16:37:19,Trive - Master anything,all,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Selected topic,Selected topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,,,,,,,,,Windows,,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872245,2016-01-15 16:37:25,,all,5693c262d108fc24008de149,Beslutninger,2016-01-11T12:23:48,,False,,,
Chrome,47.0,Stavanger,,,,,,2016-01-10T21:05:41,569384db2bea66f99e5af2e7,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,,5693844d2bea66f99e5af2e6,,Viewed /spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/feed Page,Viewed feed/topic,,,,,,,,True,True,5693844d2bea66f99e5af2e6,$direct,$direct,2.7.2,,,,,,,NO,web,/spaces/569384db2bea66f99e5af2e7/topics/beslutninger358/feed,,,,,,,,Windows,/spaces/569384db2bea66f99e5af2e7/topics//feed,,,,,,Rogaland Fylke,feed,900,1600,,,MRK3480 Forbrukeratferd,1452872245,2016-01-15 16:37:25,Trive - Master anything,beslutninger358,,,2016-01-11T12:23:48,https://my.triveapp.com/spaces/569384db2bea66f99e5af2e7/topics//feed,False,,,
